path	type	family	size_bytes	sha256	reference_count
UI Official/Spellbook & Tabs/Spellbook_WithTabs.png	.png	UI	7472	a7f6ddf4b0e5edc5dee779eb61ee6a083804e5ac5a1974d78eaef2edfbebe7fb	0
UI Official/Spellbook & Tabs/Tab01_Bottom_Normal.png	.png	UI	299	942dd1a8acee27abf4cf316cf641387b6fcada5df870f5c74dceee751b53c5ed	1
UI Official/Spellbook & Tabs/Tab01_Bottom_Selected.png	.png	UI	328	71759224439d5d3ba1c1c3571856329334cbf2342826c9ffde6b4716d765b1af	1
UI Official/Spellbook & Tabs/Tab01_Left_Normal.png	.png	UI	283	4ce19bce28a8090f8f2bcab43ebbeeca2cc2450a859436a9f8be292acbcad2b9	0
UI Official/Spellbook & Tabs/Tab01_Left_Selected.png	.png	UI	318	50d6d5966d67b571f73c6860f43abdab786b943bcd8649c64f93cf21fd57ddea	0
UI Official/Spellbook & Tabs/Tab01_Right_Normal.png	.png	UI	262	74147ae5f4b644d9ea8d3788792a99e62acec91f89b3f9f58bfec9011ff2d64b	0
UI Official/Spellbook & Tabs/Tab01_Right_Selected.png	.png	UI	302	08e69fec45c4d6afc466a18afdaa26365a15786e04cbae64386c55166c52d9c6	0
UI Official/Spellbook & Tabs/Tab02_Bottom_Normal.png	.png	UI	298	fd7b9ca9eff08cce4fe4cce3aef05e1e0a389b270f32fbf3352d977a6a69c911	0
UI Official/Spellbook & Tabs/Tab02_Bottom_Selected.png	.png	UI	330	218394f12e768c5cbbee53f5b5b96fe3a34c4baaa8ce1ca47240eb61665d8efd	0
UI Official/Spellbook & Tabs/Tab02_Left_Normal.png	.png	UI	280	3e6a824dbe617f25f63787e645c3bf3e7bcb4146d9d62239cf2481d7ad0e96b9	0
UI Official/Spellbook & Tabs/Tab02_Left_Selected.png	.png	UI	312	4deb029d8376e92f635dc56acb888da0a4671f276863e2b0e4f515807dbc1a05	0
UI Official/Spellbook & Tabs/Tab02_Right_Normal.png	.png	UI	268	739807b349138a3b493ee2b7ad2415ba714005f5bdf28dcbb4c55d53fab63a08	0
UI Official/Spellbook & Tabs/Tab02_Right_Selected.png	.png	UI	298	ed6017c04a83615913fa2c353b2839766964edf75abd9b06e29b6a41d4c577c2	0
UI Official/Spellbook & Tabs/Tab03_Bottom_Normal.png	.png	UI	304	ce7a34ca5fc12503d762879c4f372fd8328fcec3524c848369b53310cc255cd4	0
UI Official/Spellbook & Tabs/Tab03_Bottom_Selected.png	.png	UI	336	1292488d9654917455fc38a3a652bd290ff97af55c62ceeb70674d7075a54903	0
UI Official/Spellbook & Tabs/Tab03_Left_Normal.png	.png	UI	280	e46d0f69b6807e8c42ba67460eaa9f7160be88973855c26eb129f21cf664100c	0
UI Official/Spellbook & Tabs/Tab03_Left_Selected.png	.png	UI	320	9d99861011a8c8a4d19ceb3a23883f94cd9db0453fa3fae45c2480f70a7bddbf	0
UI Official/Spellbook & Tabs/Tab03_Right_Normal.png	.png	UI	273	ccc685daded2f1ed25fa045fd4abaf1383aebfd441bcc0c4f52c31b613523450	0
UI Official/Spellbook & Tabs/Tab03_Right_Selected.png	.png	UI	304	3504482bc6a71f73785874d50a1f590bfebc1328fc161c276d8545a5cf4c3131	0
UI Official/Spellbook & Tabs/Tab04_Bottom_Normal.png	.png	UI	269	06fb45e34dada03da6f8f9b82e7f38c22dcb5188ce36572d905e73d67a1ba5ed	0
UI Official/Spellbook & Tabs/Tab04_Bottom_Selected.png	.png	UI	297	9d4d40e82f3ebe65ad6fdf1746800692f86e5509a04c7180665a58aeb147ddc9	0
UI Official/Spellbook & Tabs/Tab04_Left_Normal.png	.png	UI	283	e78c66ed4b7b863501b3d5d41e935e5ba91577a87911dbfb53db7f7629803098	0
UI Official/Spellbook & Tabs/Tab04_Left_Selected.png	.png	UI	319	8755d4c7cc272fe879e2d778ddca714100d9953294a9ef1f0a1c2973e6213262	0
UI Official/Spellbook & Tabs/Tab04_Right_Normal.png	.png	UI	276	533e63d3eabd41c426e333977597839117ecd5ac34beea1cd41ec49a7537fc6c	0
UI Official/Spellbook & Tabs/Tab04_Right_Selected.png	.png	UI	306	92c29a86a4fbbcc5687f4ef22957c1450995491ea1e04cd4109dfe960023d51c	0
UI Official/Spellbook & Tabs/Tab05_Bottom_Normal.png	.png	UI	303	93df47edb9c7457f32de53f480cb15f3dfcfef6e0c92de96b5cc8636a3ceb072	0
UI Official/Spellbook & Tabs/Tab05_Bottom_Selected.png	.png	UI	331	fd651724460db7252eefc74688d584f540fe3bff8a6460d5f4bc127582be67f8	0
UI Official/Spellbook & Tabs/Tab05_Left_Normal.png	.png	UI	281	d497e8a5846b6ccdb0d8bb32f9b854cd61852fed961629a8b7d94da586b47a67	0
UI Official/Spellbook & Tabs/Tab05_Left_Selected.png	.png	UI	316	6882a1e6d28dc8e381aa991bc302747175d491923b7df071917dd5fe1813acda	0
UI Official/Spellbook & Tabs/Tab05_Right_Normal.png	.png	UI	271	b564718984b650d2cc469bb6b353a2b81e460d81fe6b0250e97c3011ad1163f4	0
UI Official/Spellbook & Tabs/Tab05_Right_Selected.png	.png	UI	301	9ace0e976d3aa702c2546c2d3b5b6fa781c0e59794503cc8632e064ae40cb9c6	0
UI Official/Spellbook & Tabs/Tab06_Bottom_Normal.png	.png	UI	334	cc97188f8542f1b8440e205564ec824bcfbde2b47ca0f0f236ae3882cfc1ec52	0
UI Official/Spellbook & Tabs/Tab06_Bottom_Selected.png	.png	UI	374	d04e2603ca712ea2d10430a7ab84387fc666e1559a1bfc91cd6bef91c7ec63a2	0
UI Official/Spellbook & Tabs/Tab07_Bottom_Normal.png	.png	UI	339	948057511d838b4bc3d41b7f01914ad298b0702945d1a222fa960e4d029524eb	0
UI Official/Spellbook & Tabs/Tab07_Bottom_Selected.png	.png	UI	372	b4dc17b8b46068dcea47c96e420fb7660bd6f83ba686b5e1d5df4c0fee397390	0
UI Official/Spellbook & Tabs/Tab08_Bottom_Normal.png	.png	UI	335	001cb9d25eb7355a6ce75d5b3f2da75ab6d8450f86bf7707ded5e3e47eb20708	0
UI Official/Spellbook & Tabs/Tab08_Bottom_Selected.png	.png	UI	371	026d22693089e4368b6931490c7a9e63757f9ccf1dfd42b4230e2fbdf9a284b5	0
UI Official/Spellbook & Tabs/Tab09_Bottom_Normal.png	.png	UI	305	996c38349e16c765410fb55bd51cb7e888ad78e80a24d34a8bdeaddc42c34b03	0
UI Official/Spellbook & Tabs/Tab09_Bottom_Selected.png	.png	UI	343	75c312951de4d3a3bebc2573d2c4f58023a854e01a607a0fecc8fb98ea831f2e	0
UI Official/Spellbook & Tabs/Tab10_Bottom_Normal.png	.png	UI	336	e056e53faf0254521c170ae294fc35b250e5ac9060eaffe1a5561dd31d46bc47	0
UI Official/Spellbook & Tabs/Tab10_Bottom_Selected.png	.png	UI	373	fa3667cacf302c1a4986bd0614fc6886d4d1aa0d05ee7c3c26049e44c43d94ac	0
UI Official/Spellbook & Tabs/Tab11_Bottom_Normal.png	.png	UI	280	4f76453640e41cb96627f328f00ea1bbdcabc2f8bb4907144ff3f3b8e86f9a15	0
UI Official/Spellbook & Tabs/Tab11_Bottom_Selected.png	.png	UI	312	01ceda6af4f8af1294686ca383b79f644079277fbc8f272b2e77d00dad5f3f3a	0
UI Official/Spellbook & Tabs/Tab12_Bottom_Normal.png	.png	UI	284	0a68ad82e17b79b36038f3afa9748b80cc5d0da1729fc708724000fd163edd19	0
UI Official/Spellbook & Tabs/Tab12_Bottom_Selected.png	.png	UI	314	41c28105976d628472c9436de9d114ef4dc5b03447ee3126803e0697c2b9eadc	0
UI Official/Spellbook & Tabs/Tab13_Bottom_Normal.png	.png	UI	287	ac0f96e4c6d749aa817c390d7f38cf7bdd26078862f8082c04937a57965d49e5	0
UI Official/Spellbook & Tabs/Tab13_Bottom_Selected.png	.png	UI	316	86ab1642e052e209d356d9d6814581494fd68b251cc4bb40c43bd99e4e54b710	0
UI Official/Spellbook & Tabs/Tab14_Bottom_Normal.png	.png	UI	285	63812492358a1860118b9086f486e93b533a446badafa124d83503b73e107b14	0
UI Official/Spellbook & Tabs/Tab14_Bottom_Selected.png	.png	UI	314	0d5e6362ef01ea1680f511a4c711d5645536df9d3d099eb10662693dc5566bfc	0
UI Official/Spellbook & Tabs/Tab15_Bottom_Normal.png	.png	UI	283	1c54e56e5a42578cb0dd794369caef83c7ddae38126da066ee0b00ab41f4fa7f	0
UI Official/Spellbook & Tabs/Tab15_Bottom_Selected.png	.png	UI	312	60c1f8015a670598f7ebc7949c0c2a53763411c44aeabaccc8b7e73f53f78ffd	0
UI Official/Title banners/BannerMedium_01A.png	.png	UI	493	bbbf9cc7d42f5611cf48992743f41e34bdcd486e452e8ed8bda78a86730f4054	0
UI Official/Title banners/BannerMedium_01B.png	.png	UI	559	8fa2eb4c59df392a09476fb7c94c827407313296ad2fda1c2f4a5e0821577bc0	0
UI Official/Title banners/BannerMedium_01C.png	.png	UI	489	3b7aca40c0e38469e3dff07f82a933d6d078f582842de9a2f53dd66b60f28257	0
UI Official/Title banners/BannerMedium_02A.png	.png	UI	387	c855e75345e85e615430cc359034920e7c498a6ce41f59b24e08212b1c541a7b	0
UI Official/Title banners/BannerMedium_02B.png	.png	UI	402	734f74694fd94f6d7958693c0c0c9c6c8ad0494afe5ff17414e265e9c7824d13	0
UI Official/Title banners/BannerMedium_02C.png	.png	UI	398	c7b16325457d12534468164e10e44fa2b14802ade37a7f5bb8694dcedaa14048	0
UI Official/Title banners/BannerMedium_03A_Normal.png	.png	UI	275	07bbc573c85b3fde67a17cf8cca33e7b806132f715cc4b1e3df53fac06460114	0
UI Official/Title banners/BannerMedium_03A_Pressed.png	.png	UI	275	78ae4672559a6d0491400be3c553be0ea18af03a15d0a81e46c62a50c5396c5e	0
UI Official/Title banners/BannerMedium_03A_Selected.png	.png	UI	304	0e5972e69996bc081bc5186e055965b4e0c5b057afb0790ef49ea4b156cf40ce	0
UI Official/Title banners/BannerMedium_03B_Normal.png	.png	UI	268	7276bf2d3aab5490799571737798ea75cd07468104e79defddff82ada5e99d87	0
UI Official/Title banners/BannerMedium_03B_Pressed.png	.png	UI	257	dc959f1ad2a51f9481b53dc380ded85de72943ee2f9e804ce8cbb67efbf15477	0
UI Official/Title banners/BannerMedium_03B_Selected.png	.png	UI	298	c409edab37cef2488be96f6ffddae3c504f2cd59bd5d976b1498cfdbc7c74eeb	0
UI Official/Title banners/BannerMedium_03C_Normal.png	.png	UI	273	29e94ffa51d8f05e4041b0bac02d31aa56013e31d61bd277396cfaa3360b7e30	0
UI Official/Title banners/BannerMedium_03C_Pressed.png	.png	UI	265	903df3510d6081ea05b441091cb30d049bd3691e0af87a1e87759384197a5abd	0
UI Official/Title banners/BannerMedium_03C_Selected.png	.png	UI	300	46ffeffb558a326356881cf787877515699a54f9ab28fa38e6458480042f8a37	0
UI Official/Title banners/BannerMedium_04A.png	.png	UI	425	cce85858ce6aaa7b2a6db0261265adc163dbdc30db3d79fa9929f0b6d0bebc0e	0
UI Official/Title banners/BannerMedium_05A.png	.png	UI	458	414ef3863d144a27c85398843c97ac5a13e2bcb5db825a3269fb2aa941a0afc5	0
UI Official/Title banners/BannerMedium_06A.png	.png	UI	644	277433c3cb61381e280a000a8ec9d421d4596a1d3aee1702ef9adeb1a943550a	0
UI Official/Title banners/BannerSmall_01A.png	.png	UI	435	7a7658aedc0cda54cfd9d6e2f3998615b52770f61a19ef9dc1a72c0b9112ac3c	0
UI Official/Title banners/BannerSmall_01B.png	.png	UI	436	c1e321abbdb2d96551914a0c264a2dd7a4b1b3854f24fa9dc305cefc106cc46c	0
UI Official/Title banners/BannerSmall_01C.png	.png	UI	430	ca54ef9dc781ed47cfa6992dde60422e356c97f9a0e6c999ef6b6dffc5a6266f	0
UI Official/Title banners/BannerSmall_02A.png	.png	UI	355	6bb3beef52a7330fba018ec12a603c98fd53aa5056dc5974be2e4bcc3501517f	0
UI Official/Title banners/BannerSmall_02B.png	.png	UI	369	b506d927cfda26fc3df9f398456e84b61860b738a7b0ca9a6e504d61882dd9ff	0
UI Official/Title banners/BannerSmall_02C.png	.png	UI	366	39fff6cebf78a4a0d3748aa54a86c6711176919653200c1f50da05392b15013a	0
UI Official/Title banners/BannerSmall_03A_Normal.png	.png	UI	252	6936ca029c99ab1ed77f0a263a0f8668ffe827949e24fdbe98fcacafc657f0d1	0
UI Official/Title banners/BannerSmall_03A_Pressed.png	.png	UI	252	ce9e9d4353036ffa3143d29648b16f0477e53962c327953e2387081de8ebfd26	0
UI Official/Title banners/BannerSmall_03A_Selected.png	.png	UI	289	1f6ac273d2220e919647d759f4d768ec3fa4074527506f9c2b31cc5c502bd136	0
UI Official/Title banners/BannerSmall_03B_Normal.png	.png	UI	252	b7388b5571c62cbdb91dd85f44f79b481808bb343f30d5dc6f276a7a14126d89	0
UI Official/Title banners/BannerSmall_03B_Pressed.png	.png	UI	243	84539078b4fa4178838df0edfe3c0251f7c0d0fae040bb2fe3efcbeb45d506f9	0
UI Official/Title banners/BannerSmall_03B_Selected.png	.png	UI	284	79dc9ec024ea4c77bdd2e0a8f0a24079830d0f242d2453d49c2f657a8bda3cb5	0
UI Official/Title banners/BannerSmall_03C_Normal.png	.png	UI	252	c980fa2cdd7c56625aa3ddb657706478ef6f7ef36e5aaba59aa34aff0196d3b5	0
UI Official/Title banners/BannerSmall_03C_Pressed.png	.png	UI	252	5e54a2a9fde41a270104eca95a28be1d0ba7cfd209320aa0d0069d29ccf7ba77	0
UI Official/Title banners/BannerSmall_03C_Selected.png	.png	UI	286	05d118969edc6d43099f319a16b7ce2daf29776d507090c8616d4be945e15609	0
UI Official/Title banners/BannerSmall_04A.png	.png	UI	402	097bbc2ed34310926542f6745cdbc6d5563ec76d446e963345cc7e2ac2af3ecd	0
UI Official/Title banners/BannerSmall_05A.png	.png	UI	424	255f3d6b78b28047e98ff9fc6e1dffa36ed81b5659ea247f6c105bd0453b7da4	0
UI Official/Title banners/BannerSmall_06A.png	.png	UI	525	8fde18e147731d000f7be1f654482a42c0d8993ffcbc8889635b36c3ced54425	0
assets/MainMenu/UI assets (1x).png	.png	Environment	94152	7adf169d7fc561243b7388de99c19f176186378483b9c3d9f6ffb17964294754	5
assets/MainMenu/menu_banner_owl_layer.png	.png	Environment	270933	91964cc56f54f7e6bfd83e04f2dd6c316f8b226625bf60639f4a533f1ea2135c	1
assets/MainMenu/menu_base_1280x720.png	.png	Environment	1554813	1bd38c4936b2e0660ee6e4fa7c2a48663db777aee286affa8bd7cb4b87471333	1
assets/MainMenu/menu_clouds_overlay.png	.png	Environment	97247	a3d0de0095c7f9e3261d25938e8ba37c3b40f1d56b7c25f7439b0f0b6d7a62e6	1
assets/MainMenu/menu_felix_rooster_statue_layer.png	.png	Environment	256819	a3bac9db3a4f4264d1b53895b4220340fdae0230ec2483a4acf52d07b7b5955a	1
assets/MainMenu/menu_fog_overlay.png	.png	Environment	36460	59d9d35c53dba68b3c818cdb6749ffa3c06d75208435b4262cbd917930c15fdb	1
assets/MainMenu/menu_light_overlay.png	.png	Environment	1318235	2e6695eae9552e00bb8923774aadc8bb38f878a0d8c5bf1e263398f962ff9952	1
assets/MainMenu/menu_torch_flame_strip_4x64.png	.png	Environment	6195	73ebe0fc4a3a9da013959be4d8f1ef281b6e57996741f67f24d143612629cb35	1
assets/backgrounds/arena/variants/arena_bg_variant_01.png	.png	Backgrounds	2424408	ede0428985cdbea1a03c3580f333109f752e13536ec7c38db74f08d7457024d3	1
assets/backgrounds/arena/variants/arena_bg_variant_02.png	.png	Backgrounds	2509082	fd59d5161337a9b85125441af1a6308ccd071b3b2b40ed3660aa4d8223ca4355	1
assets/backgrounds/bg_arena_scommesse.png	.png	Backgrounds	2361484	228630b3eb94f7d1a0c433153983b9c1b2ebca8937c3fe276206d430a38be6aa	2
assets/backgrounds/sfondo_arena_principale.png	.png	Backgrounds	2388300	f23bf2677d2b383601f1b741cdbd8cf9bf8a95aa6d8e159109b657c088270e48	1
assets/tiles/tile_ground_16.png	.png	Environment	288	050a487d4d2216c88a37a8ee6ced1d3976decd407178b6cd113e40b148299826	2
assets/tiles/tile_wall_16.png	.png	Environment	173	c6cba147ddcbc2c4653cbbb1361d909c1213f79a70f424feecd1928850511de0	2
assets/ui/dividers/divider_rope.png	.png	UI	1397512	4b29259961f0fb370a7647c3b0d4208e917236d15f04e26e1b3e343badfea5be	0
assets/ui/fonts/font_body.tres	.tres	Fonts	74	9ceff34d405527478a52c006e5c0315a775d51ff5a16bb015746f390536277a6	2
assets/ui/fonts/font_title.tres	.tres	Fonts	185	e891ade5b48ea14fca65ef78631bc1b5207b40a97c070c0321a5a69ec2c2aabe	0
assets/ui/fonts/font_title_outline.tres	.tres	Fonts	74	9ceff34d405527478a52c006e5c0315a775d51ff5a16bb015746f390536277a6	2
assets/ui/fonts/gallicus_ui_font.png	.png	Fonts	1674381	05c6fe95cc9cca2f008136fc531146529faf71ace114c123f58f296981beca7c	0
assets/ui/gallicus_ui_theme.tres	.tres	UI	5117	a46b902cdd1780bbfa7002380a64170d57ba7638a6e49ac9cf084df2b071ef67	0
assets/ui/icons/icon_coin_16.png	.png	UI	278	25d26c0b6859bd7e37835bb85e77657b568b0cb24097c5872c7038138fab3477	0
assets/ui/icons/icon_condition.png	.png	UI	2998048	ee363cc1d76461f505434a4326429bac000b7465ef2da1daf8124db3c23c4dc6	0
assets/ui/icons/icon_pact.png	.png	UI	1560430	227f873fe26f970e367d5041985ecddd9dbf39c769c356ab670b00e741eb6e68	0
assets/ui/icons/icon_payout.png	.png	UI	3035251	0dae13f48a3f57667622c2377a57ce49e5fb61eb3aceb5b14ec0dc67f0619d9e	1
assets/ui/icons/icon_sentence.png	.png	UI	3023002	4310a6035698e7647e790ab38a37b9a1250c0ddf93d7bb553246303f79b12866	3
assets/ui/icons/icon_token_16.png	.png	UI	304	9a5c4193df5f1381665b59b4c24cf97289bf7803ac124c09cc65b9b38dc2594b	1
assets/ui/overlays/arena_fg_overlay.png	.png	UI	2482526	0469e7f8d942abba7ce4429ab316716a255a6580a36264ca7f69200d962d4917	0
assets/ui/overlays/vignette_overlay.png	.png	UI	1316137	6aaaca7121c01e670bdaae0044e693007b0664c8425e2efcf2bd4976b9e56a9b	0
assets/ui/overlays/wax_drip.png	.png	UI	2636840	b0d842225733809968ac466fd193c3837c496418ab12c4c3f0dbb21655cada8e	0
assets/ui/overlays/wax_seal_red.png	.png	UI	2782365	b9ef0ab52ff9869ba3caed104ff0224341e907ab919dfcd30a57f76d993d2e3f	0
assets/ui/panels/button_primary_9slice.png	.png	UI	2585288	af8dbd5980581d6ca02b7566a9a8d03e9bcc4552ea715ffacf24f92dc9777dd9	0
assets/ui/panels/contract_clean_paper_9slice.png	.png	UI	2682523	65e195a074993df353458340e296f6a44b17f9c3a804acc1bc3e7e5607807995	0
assets/ui/panels/contract_dirty_paper_9slice.png	.png	UI	3112164	cf8fd821f1678d4fa01534ab542fdb55e52706cf641c28b3451ee18877e6c373	0
assets/ui/ui_panel_96x64.png	.png	UI	533	cca3f7d3b15ec77af4cd99bcf5e6c062dfb7ce37cdce082c86273fd9b1805635	0
assets/ui/ui_upgrade_panel_gallicus.png	.png	UI	1497157	c79e7cfcc1152a42b058bae75a2cdfad80cf4b3d7bed3fa2d55e06937e8034ac	0
ui/fonts/italiana_regular_font.tres	.tres	Fonts	74	9ceff34d405527478a52c006e5c0315a775d51ff5a16bb015746f390536277a6	1
ui/official/atlas/at_button_primary_disabled.tres	.tres	UI	224	180571e61f1224bda5a617a313f0d7932254ff34cb323a495111e51d66e4763b	0
ui/official/atlas/at_button_primary_hover.tres	.tres	UI	225	31a684c76ac41073944d2ac37148e3dbd5278f9638232a426d14de800dc78fc9	0
ui/official/atlas/at_button_primary_normal.tres	.tres	UI	224	180571e61f1224bda5a617a313f0d7932254ff34cb323a495111e51d66e4763b	0
ui/official/atlas/at_button_primary_pressed.tres	.tres	UI	225	b334ff303625eb8fa00cd1e2fcf339d66225a24be3c82751d7b686b2e827baf2	0
ui/official/atlas/at_panel_main.tres	.tres	UI	222	14fe7e267a6e51e2e89d21aa2cc0a1a08bb37c2dd4ac365dff25fa75a6f913fa	0
ui/official/era2/materials/era2_grade_noise.tres	.tres	UI	180	c684c0cfc66f8ba3156c0ee3d8aa9fd321f5c31864101d240e9b241d9df061ea	1
ui/official/era3/materials/era3_global_grade_noise.tres	.tres	UI	187	f47494f252c6c691ccb8ebaab24e90207f1e46f7515331d864ca3ae7f6c8108b	1
ui/official/silence/materials/silence_overlay_noise.tres	.tres	UI	188	23e900b1477f745ab34000de76e929d7fbbfd8dbd966962fde2cd9be4aa3863d	1
ui/official/styleboxes/sb_button_primary_disabled.tres	.tres	UI	468	719a89ac34439061ca67ba8e9fc29a40661777b83dc542beda20ef52206cdfb3	4
ui/official/styleboxes/sb_button_primary_hover.tres	.tres	UI	424	7fc14bc53010e3b52934912dbc2d0560f2d61527a3bb3ca4e2ffae9a208e030b	4
ui/official/styleboxes/sb_button_primary_normal.tres	.tres	UI	422	8bfc6407f0cb22699ef5ff3363a6f0111fa7a9f3ad4df2ee2b62f9cbe45ff99b	4
ui/official/styleboxes/sb_button_primary_pressed.tres	.tres	UI	423	1d59dbbb1c48e2ba2117e9bd3a61233ea4c7e4bdb331c11d626f8e72c25df347	4
ui/official/styleboxes/sb_panel_main.tres	.tres	UI	426	deb34059b5c53c7f04ebc9beacd2e9d4bc357f786bb4e969d7e3b0079a10661f	4
ui/theme/official_theme.tres	.tres	UI	1861	56f60d149c835244b907993f73c472adaaa4cc2cda715bb79e9f0758b920df19	3
